ambidextrous	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/shoots> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Ambidextrous> . }
ambidextrous	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Ambidextrous> . }
ambidextrous	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Ambidextrous> . }
television host	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionHost> . }
TV host	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionHost> . }
pornographic actor	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Pornstar> . }
porn star	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Pornstar> . }
motorcyclist	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MotorcycleRider> . }
motorcycle rider	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MotorcycleRider> . }
treadmill	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Treadmill> . }
deity	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Deity> . }
speedway rider	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SpeedwayRider> . }
stereo	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/format> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Dolby_Stereo> . }
stereo	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/format> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Dolby_Stereo> . }
stereo	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/format> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Stereophonic_sound> . }
stereo	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/format> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Stereophonic_sound> . }
military structure	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryStructure> . }
Finnish	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Finnish_language> . }
Finnish	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Finnish_language> . }
religious	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Religious> . }
discography	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArtistDiscography> . }
author	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Author> . }
jockey	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Jockey> . }
regency	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Regency> . }
hardcover	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/mediaType> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Hardcover> . }
fashion designer	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/FashionDesigner> . }
designer	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/FashionDesigner> . }
Buddhist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/religion> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Buddhism> . }
Buddhist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/religion> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Buddhism> . }
Buddhist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/religion> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Buddhism> . }
minister of justice	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/office> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#MinisterofJustice> . }
mb	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/megabyte> . }
megabyte	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/megabyte> . }
color	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/format> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Color> . }
color	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/format> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Color> . }
cartoon	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cartoon> . }
kilometer	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/kilometre> . }
km	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/kilometre> . }
Hebrew	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Hebrew_language> . }
Hebrew	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Hebrew_language> . }
Indonesian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Indonesian_language> . }
Indonesian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Indonesian_language> . }
class A	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/broadcastStationClass> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#A> . }
class A	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/broadcastStationClass> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#A> . }
engineer	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Engineer> . }
cosmonaut	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/Astronaut . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Russian . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Soviet . }
pickup truck	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/bodyStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Pickup_truck> . }
pickup	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/bodyStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Pickup_truck> . }
threatened	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#EX . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#EW . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#VU . }
threatened	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#EX . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#EW . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#VU . }
e-book	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/mediaType> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#E_book> . }
football league	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/AmericanFootballLeague . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/CanadianFootballLeague . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/AustralianFootballLeague . }
hockey league	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/IceHockeyLeague . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/FieldHockeyLeague . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/InlineHockeyLeague . }
public service input	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/PublicServiceInput> . }
watermill	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Watermill> . }
Chinese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Chinese_language> . }
Chinese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Chinese_language> . }
Chinese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Standard_Chinese> . }
Chinese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Standard_Chinese> . }
Chinese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Mandarin_Chinese> . }
Chinese	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Mandarin_Chinese> . }
senator	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/office> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Senator> . }
convertible	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/bodyStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Convertible> . }
temple	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Temple> . }
Korean	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Korean_language> . }
Korean	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Korean_language> . }
casino	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Casino> . }
taikonaut	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/Astronaut . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Chinese . }
amateur boxer	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/AmateurBoxer> . }
monarchy	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/governmentType> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Monarchy> . }
minute	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/minute> . }
quality wine	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ControlledDesignationOfOriginWine> . }
class B	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/broadcastStationClass> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#B> . }
class B	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/broadcastStationClass> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#B> . }
system of law	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SystemOfLaw> . }
historian	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/Person . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#professionHistorian . }
race track	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/RaceTrack> . }
case	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Case> . }
V8	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/configuration> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#V8> . }
V8	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/configuration> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#V8> . }
left-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Left_handed> . }
left-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Left_handed> . }
left-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Left_handedtwo_handedbackhand> . }
left-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Left_handedtwo_handedbackhand> . }
left-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Left_handedone_handedbackhand> . }
left-handed	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/plays> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Left_handedone_handedbackhand> . }
line of fashion	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/LineOfFashion> . }
Greek Revival	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/architecturalStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Greek_Revival_achitecture> . }
Greek Revival	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/architecturalStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Greek_Revival_achitecture> . }
Marxist-Leninist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Marxism_Leninism> . }
Marxist-Leninist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Marxism_Leninism> . }
Japanese	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Japanese1 . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Japanese2 . }
Japanese	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Japanese1 . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Japanese2 . }
hatchback	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/bodyStyle> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Hatchback> . }
public service output	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/PublicServiceOutput> . }
football player	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/AmericanFootballPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/GridironFootballPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/CanadianFootballPlayer . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/AustralianRulesFootballPlayer . }
minister of foreign affairs	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#MinisterOfForeignAffairs> . }
inline-six	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/configuration> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#straight_six> . }
inline-six	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/configuration> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#straight_six> . }
shareware	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/license> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Shareware> . }
critically endangered	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/conservationStatus> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#CR> . }
critically endangered	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/conservationStatus> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#CR> . }
volleyball coach	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/VolleyballCoach> . }
Punjabi	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Punjabi_language> . }
Punjabi	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Punjabi_language> . }
voice actress	?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/VoiceActor . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Female .
shoot right	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/shoots> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Right> . }
ligament	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Ligament> . }
cubic meter	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/cubicMetre> . }
oplympic event	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/OlympicEvent> . }
Marxist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Marxism> . }
Marxist	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Marxism> . }
arrondissement	Things_with_onto_arrondissement_1_some_onto_Place
multi-volume publication	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MultiVolumePublication> . }
comedy group	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ComedyGroup> . }
V6	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/configuration> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#V6> . }
V6	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/configuration> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#V6> . }
animanga character	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/AnimangaCharacter> . }
class D	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/broadcastStationClass> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#D> . }
class D	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/broadcastStationClass> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#D> . }
manga	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Manga> . }
millimeter	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/millimetre> . }
mm	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/millimetre> . }
movie genre	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MovieGenre> . }
Irish	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Irish1 . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Irish2 . }
Irish	{ ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Irish1 . } UNION { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Irish2 . }
minister of defence	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/office> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#MinisterofDefence> . }
beer	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Beer> . }
enzyme	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Enzyme> . }
homepage	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Webiste> . }
cycling team	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/CyclingTeam> . }
christian democratic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Christian_democracy> . }
christian democratic	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ideology> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Christian_democracy> . }
radio program	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/RadioProgram> . }
scrapped	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/status> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Scrapped> . }
scrapped	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/status> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Scrapped> . }
monastery	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Monastery> . }
Estonian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Estonian_language> . }
Estonian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Estonian_language> . }
Swedish	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Swedish_language> . }
Swedish	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Swedish_language> . }
locality	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Locality> . }
kilogram per cubic meter	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/kilogramPerCubicMetre> . }
kilometer per second	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/kilometrePerSecond> . }
novel	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Novel> . }
drama	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Drama> . }
geological period	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/GeologicalPeriod> . }
Romanian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Romanian_language> . }
Romanian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Romanian_language> . }
English	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#English> . }
English	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/nationality> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#English> . }
minister of education	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/office> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#MinisterofEducation> . }
open swarm	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/OpenSwarm> . }
African American	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ethnicity> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#AfricanAmerican> . }
African American	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ethnicity> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#AfricanAmerican> . }
African American	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/ethnicity> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#AfricanAmerican> . }
blood type	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BloodType> . }
pornographic actress	?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://dbpedia.org/ontology/Pornstar . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> http://github.com/cunger/lemon.dbpedia/target/dbpedia_all#Female .
prison	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Prison> . }
wine	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Wine> . }
natural region	SELECT ?x WHERE { ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/NaturalRegion> . }
Norwegian	SELECT ?x WHERE { ?x <http://dbpedia.org/ontology/language> <http://github.com/cunger/lemon.dbpedia/target/dbpedia_en_13#Norwegian_language> . }
